$$,id_respuesta,respuesta,Feedback,correcta,reg_status,created_by,created_date,last_update_by,last_update_date,Id_pregunta,&&
$$,273,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto.,0,activo,developer,2021-12-20,developer,2021-12-20,80,&&
$$,274,,,0,activo,developer,2023-03-05,developer,2023-03-05,80,&&
$$,275,,,0,activo,developer,2024-05-18,developer,2024-05-18,80,&&
$$,276,,,0,activo,developer,2025-08-01,developer,2025-08-01,80,&&
$$,277,Una guía de instrucciones que sirve para comprender el funcionamiento de algo o aprender de manera ordenada el conocimiento de un tema.,¡Extraordinario! El manual es una guía que permite aprender un tema de manera ordenada.,1,activo,developer,2021-12-21,developer,2021-12-21,81,&&
$$,278,Una herramienta que explica[00] de manera ordenada[00] detallada y clara los pasos a seguir para realizar una acción o tarea determinadas. ,¡Verifícalo! La descripción se refiere a un instructivo. Sus características pueden ser parecidas a las de un manual[00] posiblemente por eso te confundiste. ¡No te preocupes[00] lo harás mejor la próxima vez!,0,activo,developer,2023-03-06,developer,2023-03-06,81,&&
$$,279,Una obra escrita compuesta por páginas[00] capítulos y subcapítulos[00] que contienen información sobre muchos temas.,¡Concéntrate! Elegiste la descripción de un libro[00] parece que algo te distrajo. ¡Lo harás mejor la próxima vez!,0,activo,developer,2024-05-19,developer,2024-05-19,81,&&
$$,280,Una obra de consulta ordenada alfabéticamente en términos y nombres[00] que contienen información general sobre muchos temas.,¡Tuviste un pequeño error! La respuesta elegida describe las características de una enciclopedia ¡No te desanimes!,0,activo,developer,2025-08-02,developer,2025-08-02,81,&&
$$,281,Noticias verdaderas,¡Parece que no lo lograste! Las fake news son noticias[00] pero no verdaderas. ¡Puedes poner más atención a la lectura la próxima vez!,1,activo,developer,2021-12-22,developer,2021-12-22,82,&&
$$,282,Noticias falsas ,¡Lo hiciste excelente! Las fake news son información inventada o falsa. ¡Lo has hecho muy bien!,0,activo,developer,2023-03-07,developer,2023-03-07,82,&&
$$,283,Información confiable,¡Vamos[00] puedes poner más atención al texto! Las fake news no son confiables[00] sirven para engañar a los lectores. ¡No te desanimes[00] recuerda lo aprendido al inicio de la sesión!,0,activo,developer,2024-05-20,developer,2024-05-20,82,&&
$$,284,Información real,¡Cuidado! Las fake news no son información real. Piénsalo bien y recuerda las palabras clave en lectura. ¡Vamos[00] lo puedes hacer!,0,activo,developer,2025-08-03,developer,2025-08-03,82,&&
$$,285,Porque hoy en día las fuentes son más confiables. Anteriormente[00] las personas podían publicar información en libros con contenidos falsos.,¡Fallaste! Hace muchos años era más probable verificar la información[00] ya que no existía demasiada. ¿Lo recuerdas?,0,activo,developer,2021-12-23,developer,2021-12-23,84,&&
$$,286,Porque hace muchos años no existía información. Hoy todo el mundo publica contenidos falsos sobre muchos temas en redes sociales.,¡Cometiste un pequeño error! La respuesta tiene poco sentido[00] verifícala. La información falsa se puede publicar por muchos medios digitales[00] no sólo redes sociales. ¡Vamos tú puedes!,0,activo,developer,2023-03-08,developer,2023-03-08,84,&&
$$,287,Porque anteriormente era más fácil identificar fuentes confiables. Hoy en día cualquier persona puede publicar información en internet con contenidos falsos.,¡Extraordinario! Por algo le llaman la era de la información. Con el internet se tiene acceso a diferentes tipos de ella[00] pero no toda es confiable. ¡Felicidades!,1,activo,developer,2024-05-21,developer,2024-05-21,84,&&
$$,288,Porque[00] a diferencia de hace muchos años[00] pocas personas tienen acceso a internet y pueden publicar contenidos interesantes.,¡Atención! Deberás poner más atención cuando leas. De esta manera no se resuelve el problema. ¡No te desanimes! Se aprende de los errores.,0,activo,developer,2025-08-04,developer,2025-08-04,84,&&
$$,289,En un texto organizado en titulo[00] subtítulo[00] con nombre del autor[00] cuya dirección termina en .com,¡Fallaste! Pero no por mucho[00] la estructura es correcta y tiene el nombre del autor. Pero[00] si la comparas con la opción correcta[00] la terminación de la página es más confiable en otra opción.,0,activo,developer,2021-12-24,developer,2021-12-24,87,&&
$$,290,En un texto organizado en títulos[00] subtítulos[00] con nombre del autor y fecha[00] cuya dirección termina en .edu,¡Maravilloso! Lograste identificar un artículo que es confiable porque tiene una estructura bien definida[00] donde el autor y la fecha son visibles. Además[00] que la dirección electrónica tenga la terminación .edu quiere decir que es una institución educativa la que está publicando la información.,1,activo,developer,2023-03-09,developer,2023-03-09,87,&&
$$,291,En un texto que aparece como publicidad al navegar en redes sociales,¡Elegiste una respuesta incorrecta! Las redes sociales son extraordinarias. Incluso[00] instituciones confiables tienen sus cuentas. Pero es más confiable remitirte a la fuente original que elegir lo que te salga como publicidad.,0,activo,developer,2024-05-22,developer,2024-05-22,87,&&
$$,292,En un blog escolar de niños de sexto primaria,¡Cuidado! Aunque los estudiantes pudieron haber hecho una investigación muy buena[00] siempre es mejor visitar la páginas especializadas en cada tema.,0,activo,developer,2025-08-05,developer,2025-08-05,87,&&
$$,293,Explorar todas las páginas que traten de deporte para tener mucha información sobre el tiro con arco.,¡Cuidado! Recuerda que no toda la información es confiable[00] ¿te parece pensar mejor qué recomendación le darías?,0,activo,developer,2021-12-25,developer,2021-12-25,88,&&
$$,294,Investigar con los contactos en redes sociales sobre lo que saben del deporte de tiro con arco.,¡Cometiste un pequeño error! Sería una mala recomendación dirigirse con personas que no son profesionales en el área de la disciplina. ¡No te preocupes[00] lo lograrás la próxima vez!,0,activo,developer,2023-03-10,developer,2023-03-10,88,&&
$$,295,Buscar información en sitios especializados en deporte y en especial en la disciplina de tiro con arco.,¡Lo hiciste de maravilla! Buscar información en sitios especializados es muy buena idea para que la información sea confiable. ¿Cómo lo lograste?,1,activo,developer,2024-05-23,developer,2024-05-23,88,&&
$$,296,Mirar diversos videos o escuchar podcast que contengan datos sobre la disciplina de tiro con arco.,¡Incorrecto! Al parecer no recuerdas las recomendaciones sugeridas en el texto. ¡Vamos anímate[00] seguro lo harás mejor la próxima! ,0,activo,developer,2025-08-06,developer,2025-08-06,88,&&
$$,297,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto.,0,activo,developer,2021-12-26,developer,2021-12-26,90,&&
$$,298,,,0,activo,developer,2023-03-11,developer,2023-03-11,90,&&
$$,299,,,0,activo,developer,2024-05-24,developer,2024-05-24,90,&&
$$,300,,,0,activo,developer,2025-08-07,developer,2025-08-07,90,&&
$$,301,Del palomar,¡Incorrecto! La teoría que corresponde a la descripción ayuda a entender la teoría de Ramsey ¡Concéntrate!,0,activo,developer,2021-12-27,developer,2021-12-27,91,&&
$$,302,De grafos,¡Fallaste! La descripción no representa la teoría elegida ¡Recuerda poner mayor atención cuando realices una lectura!,0,activo,developer,2023-03-12,developer,2023-03-12,91,&&
$$,303,De Ramsey,¡Maravilloso! Lograste la atención adecuada e identificaste la teoría correcta. ¿Qué técnica de lectura usaste? ¡Felicidades!,1,activo,developer,2024-05-25,developer,2024-05-25,91,&&
$$,304,De triángulos.,¡Tuviste un pequeño error! La teoría de triángulos no se menciona en el texto. Además[00] ¿crees que exista? ¡No te desanimes! ¡Lo harás mejor la próxima vez! ,0,activo,developer,2025-08-08,developer,2025-08-08,91,&&
$$,305,Es un trazo artístico en el que todos los vértices posibles están unidos.,¡Parece que no lo lograste! Una parte de la oración es correcta[00] recuerda bien la descripción del texto respecto a la teoría de grafos. Ya sabes que la próxima vez tendrás que poner mayor atención en el texto.,0,activo,developer,2021-12-28,developer,2021-12-28,94,&&
$$,306,Es una figura bidimensional en el que todos los vértices posibles están unidos.,¡Vamos puedes poner más atención al texto! La figura no es bidimensional. ¡No te desanimes!,0,activo,developer,2023-03-13,developer,2023-03-13,94,&&
$$,307,Es una figura tridimensional en el que todos los vértices posibles están unidos.,¡Parece que pusiste atención al texto! La descripción de lo que es un grafo es correcta. ¡Lo has hecho muy bien!,1,activo,developer,2024-05-26,developer,2024-05-26,94,&&
$$,308,Es un dibujo multidimensional en el que todos los vértices posibles están unidos.,¡Cuidado! La respuesta es incorrecta. ¿Seguro que leíste bien? Según la descripción del texto[00] un trazo no es un dibujo multidimensional. ¡Vamos[00] aplica la técnica aprendida en esta sesión!,0,activo,developer,2025-08-09,developer,2025-08-09,94,&&
$$,309,10 vértices y 5 aristas,¡Alto! Al parece no lograste poner atención al texto[00] erraste en distinguir aristas y vértices. ¡Procura poner más atención al leer! Lo harás bien la próxima vez. ,0,activo,developer,2021-12-29,developer,2021-12-29,95,&&
$$,310,5 vértices y 9 aristas,¡Elegiste la respuesta incorrecta! Sabes distinguir entre aristas y vértices[00] pero no pusiste atención en el número de aristas que hay en la imagen ¡No te desanimes! ¡Puedes volver a leer el texto y poner mayor atención!,0,activo,developer,2023-03-14,developer,2023-03-14,95,&&
$$,311,5 vértices y 10 aristas,¡Perfecto! Sabes distinguir bien entre aristas y vértices de un grafo. Además[00] los contaste bien. Vaya[00] ¡eres un magnífico lector!,1,activo,developer,2024-05-27,developer,2024-05-27,95,&&
$$,312,9 vértices y 5 aristas,Parece que no lograste la atención adecuada. Confundiste aristas y vértices. Además[00] los números son incorrectos. ¡Ahora sabes que debes concentrarte cuando realizas una lectura! ¡No te desanimes! ,0,activo,developer,2025-08-10,developer,2025-08-10,95,&&
$$,313,Sí[00] porque cada miembro de la familia es un vértice y la conexiones entre ellos son las aristas.,¡Extraordinario! Tienes muy buenas habilidades lectoras y sabes relacionarlas con tus conocimientos. Efectivamente la imagen representa muy bien la teoría de grafos. ¡Sigue practicando! ¡Felicidades! ,1,activo,developer,2021-12-30,developer,2021-12-30,96,&&
$$,314,No[00] porque los miembros de la familia no parecen aristas y las conexiones entre ellos no son correctas.,¡Fallaste! Las aristas se pueden representar también con imágenes. ¿Por qué piensas que las conexiones no son correctas? ¡Sería muy buena idea que exploraras más sobre el tema!,0,activo,developer,2023-03-15,developer,2023-03-15,96,&&
$$,315,Sí[00] porque cada miembro de la familia es una arista y la conexiones entre ellos son los vértices.,¡Cometiste un pequeño error! Al parecer[00] estás confundiendo las aristas y los vértices. ¡Vamos[00] tú puedes!,0,activo,developer,2024-05-28,developer,2024-05-28,96,&&
$$,316,No[00] porque el árbol familiar no tiene características que representen los vértices y las aristas de la teoría.,¡Atención! Trata de recordar lo que explica el texto y pregúntate a qué otras áreas de la vida cotidiana se puede aplicar la teoría de grafos. ¡No te desanimes[00] de los errores se aprende! ,0,activo,developer,2025-08-11,developer,2025-08-11,96,&&
$$,317,[CL_G6_B1_S08_IC36_E2_La Teoría de Ramsey en ejemplos_08: Esquema hexagonal con seis amigos[00] unidos entre sí por líneas azules y anaranjadas],¡Fallaste! La respuesta elegida no representa de manera correcta la información. Recuerda los vértices y las aristas. En este caso[00] los vértices son los amigos. ¡Vuelve a leer el texto y anímate a intentarlo con otros ejemplos!,0,activo,developer,2021-12-31,developer,2021-12-31,97,&&
$$,318,[CL_G6_B1_S08_IC36_E2_La Teoría de Ramsey en ejemplos_09: Esquema hexagonal con seis amigos[00] unidos entre sí por líneas azules y anaranjadas],¡Elegiste una respuesta incorrecta! La imagen no muestra claramente la teoría de grafos. Recuerda que hay muchas maneras de aplicar está teoría en la vida cotidiana. ¡No te desanimes! ¡Puedes hacerlo mejor la próxima vez!,0,activo,developer,2023-03-16,developer,2023-03-16,97,&&
$$,319,     [CL_G6_B1_S08_IC36_E2_La Teoría de Ramsey en ejemplos_10: Esquema hexagonal con seis amigos[00] unidos entre sí por líneas azules y anaranjadas]____,¡Maravilloso! Pusiste mucha atención al texto e identificaste muy bien la imagen que representa la teoría de grafos. ¿En dónde más la aplicarías?,1,activo,developer,2024-05-29,developer,2024-05-29,97,&&
$$,320,[CL_G6_B1_S08_IC36_E2_La Teoría de Ramsey en ejemplos_11: Esquema hexagonal con seis amigos[00] unidos entre sí por líneas azules y anaranjadas],Parece que te falta recordar cómo se puede aplicar la teoría de datos en la vida diaria. ¡Vamos[00] lo harás mejor la próxima vez!,0,activo,developer,2025-08-12,developer,2025-08-12,97,&&
$$,321,Donde hay orden nunca habrá un conjunto.,¡Fallaste! Elegiste mal la respuesta. Sería muy bueno poner mayor atención cuando leas. ¡No desesperes! ,0,activo,developer,2022-01-01,developer,2022-01-01,98,&&
